amenity_id,station_id,type,icon,map_id
1,10007,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12695
1,10008,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12696
6,10008,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12697
2,10013,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13255
1,10018,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12698
2,10018,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12699
4,10018,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12700
5,10018,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12701
6,10018,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12702
1,10027,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12703
5,10027,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12704
2,10027,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12705
3,10027,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12706
6,10027,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12707
5,10036,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12708
1,10036,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12709
2,10036,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12710
1,10140,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12804
1,10171,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12805
1,10321,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12815
1,10370,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12816
2,10370,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12817
3,10370,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12818
1,10371,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12819
1,10405,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12820
2,10405,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12821
3,10405,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12822
1,10411,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12823
1,10412,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12824
1,10414,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12825
2,10414,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12826
3,10414,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12827
5,10414,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12828
6,10414,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12829
1,10463,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12839
1,10496,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12846
1,10500,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12847
2,10500,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12848
1,10527,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12849
1,10598,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12850
2,10598,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12851
3,10598,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12852
4,10598,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12853
5,10598,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12854
6,10598,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12855
1,10599,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12856
1,10633,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12857
1,10718,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12858
1,10722,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12859
2,10722,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12860
5,10722,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12861
1,10723,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12862
2,10730,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12863
3,10730,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12864
6,10730,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12865
1,10730,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12866
2,10732,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13249
1,10736,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12867
1,10737,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12868
1,10738,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12869
1,10743,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12870
1,10755,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12871
2,10755,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12872
6,10755,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12873
5,10755,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12874
1,10758,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12875
1,10765,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12876
1,10766,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12877
2,10766,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12878
4,10766,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12879
5,10766,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12880
6,10766,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12881
3,10766,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12882
1,10775,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12884
1,10789,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12885
1,10803,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12898
2,10803,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12899
3,10803,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12900
1,10825,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12886
2,10825,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12887
5,10825,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12888
6,10825,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12889
1,10829,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12890
4,10829,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12891
6,10829,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12892
1,10831,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12893
1,10851,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12895
2,10851,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12896
4,10851,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12897
2,10857,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13259
2,10879,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13285
6,10899,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12902
1,10899,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12903
2,10914,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12904
1,10914,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12905
6,10914,Wifi,https://d3orevttu06iqr.cloudfront.net/amenities_icons/wifi+.png,12906
3,10914,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12907
5,10914,Lodging,https://d3orevttu06iqr.cloudfront.net/amenities_icons/lodging.png,12908
2,10972,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13246
1,10974,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12909
1,10988,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12910
2,10988,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12911
1,11008,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12912
1,11024,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13302
2,11032,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13241
2,11082,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13244
1,11160,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12917
2,11160,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12918
4,11160,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12919
3,11160,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12920
1,11161,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12921
2,11161,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12922
4,11161,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12923
3,11161,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12924
1,11162,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12925
2,11162,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12926
4,11162,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12927
3,11162,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12928
1,11163,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12929
3,11163,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12930
4,11163,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12931
2,11163,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12932
1,11164,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12933
2,11164,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12934
4,11164,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12935
3,11164,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12936
2,11166,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12937
4,11166,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12938
1,11166,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12939
3,11166,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12940
1,11168,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12945
2,11168,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12946
4,11168,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12947
3,11168,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12948
1,11169,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12949
3,11169,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12950
2,11169,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12951
4,11169,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12952
1,11170,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12953
2,11170,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12954
4,11170,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12955
3,11170,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12956
1,11171,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12957
2,11171,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12958
4,11171,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12959
3,11171,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12960
1,11172,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12961
2,11172,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12962
4,11172,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12963
3,11172,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12964
1,11173,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12965
3,11173,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12966
2,11173,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12967
4,11173,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12968
1,11174,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12969
2,11174,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12970
4,11174,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12971
3,11174,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12972
1,11175,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12973
3,11175,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12974
2,11175,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12975
4,11175,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12976
1,11176,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12977
3,11176,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12978
2,11176,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12979
4,11176,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12980
1,11177,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12981
3,11177,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12982
2,11177,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12983
4,11177,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12984
1,11178,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12985
2,11178,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12986
4,11178,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12987
3,11178,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12988
1,11179,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12989
3,11179,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12990
2,11179,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12991
4,11179,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12992
1,11180,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12993
3,11180,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,12994
2,11180,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12995
4,11180,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12996
2,11181,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,12997
4,11181,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,12998
1,11181,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,12999
3,11181,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13000
4,11182,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13001
2,11182,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13002
1,11182,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13003
3,11182,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13004
1,11183,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13005
2,11183,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13006
4,11183,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13007
3,11183,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13008
1,11184,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13009
2,11184,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13010
4,11184,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13011
3,11184,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13012
1,11186,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13017
3,11186,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13018
2,11186,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13019
4,11186,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13020
2,11187,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13021
1,11187,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13022
3,11187,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13023
4,11187,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13024
1,11188,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13025
2,11188,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13026
4,11188,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13027
3,11188,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13028
1,11189,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13029
3,11189,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13030
2,11189,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13031
4,11189,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13032
1,11194,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13048
3,11194,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13049
2,11194,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13050
4,11194,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13051
1,11196,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13056
2,11196,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13057
3,11196,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13058
4,11196,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13059
1,11197,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13060
2,11197,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13061
4,11197,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13062
3,11197,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13063
2,11198,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13064
4,11198,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13065
1,11198,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13066
3,11198,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13067
1,11199,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13068
3,11199,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13069
2,11199,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13070
4,11199,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13071
4,11200,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13072
2,11200,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13073
1,11200,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13074
3,11200,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13075
1,11201,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13076
3,11201,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13077
2,11201,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13078
4,11201,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13079
1,11202,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13080
3,11202,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13081
2,11202,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13082
4,11202,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13083
4,11203,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13084
2,11203,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13085
1,11203,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13086
3,11203,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13087
1,11204,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13088
3,11204,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13089
2,11204,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13090
4,11204,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13091
1,11205,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13092
3,11205,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13093
2,11205,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13094
4,11205,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13095
1,11206,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13096
3,11206,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13097
2,11206,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13098
4,11206,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13099
1,11207,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13100
3,11207,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13101
2,11207,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13102
4,11207,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13103
1,11208,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13104
3,11208,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13105
2,11208,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13106
4,11208,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13107
1,11211,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13116
3,11211,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13117
2,11211,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13118
4,11211,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13119
1,11212,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13120
3,11212,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13121
2,11212,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13122
4,11212,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13123
1,11214,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13128
3,11214,Store,https://d3orevttu06iqr.cloudfront.net/amenities_icons/store.png,13129
2,11214,Cafe,https://d3orevttu06iqr.cloudfront.net/amenities_icons/cafe.png,13130
4,11214,Car Care,https://d3orevttu06iqr.cloudfront.net/amenities_icons/car+care+(1).png,13131
1,11215,Restroom,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/amenities_icons/restroom.png,13132
