connector_id,charger_id,station_id,display_id,connector_type,connector_type_id,availability,connector_status,error_message,connector_image
28148,64555,12896,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
28149,64556,12896,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28150,64556,12896,2,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28152,64556,12896,3,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28151,64557,12897,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28153,64557,12897,2,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28154,64557,12897,3,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28165,64563,12900,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28166,64564,12900,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28170,64568,12900,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28167,64565,12901,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28168,64566,12902,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28171,64569,12902,1,Type-2,3,False,charging,Charging,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28174,64572,12905,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28178,64575,12905,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28177,64576,12906,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28176,64574,12907,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28179,64577,12907,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28180,64578,12907,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28182,64580,12907,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28181,64579,12908,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28183,64581,12909,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28185,64583,12909,1,Wall,5,False,charging,Charging,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28184,64582,12910,1,Wall,5,False,charging,Charging,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28186,64584,12910,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28187,64585,12911,1,Type-2,3,False,charging,Charging,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28189,64587,12911,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28188,64586,12912,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28190,64588,12912,1,Wall,5,False,charging,Charging,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28193,64591,12914,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28196,64594,12914,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28195,64593,12915,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28197,64595,12915,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28199,64597,12916,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28200,64598,12917,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
28201,64599,12917,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28209,64604,12919,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
28210,64604,12919,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
28211,64605,12920,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
28212,64605,12920,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
28213,64606,12920,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
28214,64606,12920,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
32291,67691,12920,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
32292,67692,12920,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
32293,67693,12920,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
28217,64608,12921,1,CCS-2,1,False,faulted,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
28218,64608,12921,2,CCS-2,1,False,faulted,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
28221,64610,12923,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
28222,64611,12923,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
861,702,1339,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29311,65208,13520,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29312,65208,13520,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29313,65209,13521,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29314,65210,13522,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29328,65217,13523,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29329,65217,13523,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29315,65211,13524,1,CCS-2,1,True,preparing,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29316,65211,13524,2,CCS-2,1,False,charging,Charging,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29317,65212,13524,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29318,65212,13524,2,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29319,65212,13524,3,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
29320,65213,13525,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29321,65213,13525,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29322,65214,13525,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29323,65214,13525,2,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29324,65214,13525,3,Type-2,3,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
34940,69322,13525,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29325,65215,13526,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29326,65215,13526,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29327,65216,13526,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29330,65218,13527,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29331,65219,13528,1,CCS-2,1,False,faulted,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29332,65219,13528,2,CCS-2,1,False,faulted,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29333,65220,13529,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29334,65220,13529,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
31854,67400,13530,1,CCS-2,1,False,finishing,Finished,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
31855,67400,13530,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29337,65222,13531,1,CCS-2,1,False,faulted,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29338,65222,13531,2,CCS-2,1,False,faulted,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29339,65223,13532,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29340,65223,13532,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29341,65224,13533,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29342,65224,13533,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29343,65225,13534,1,CCS-2,1,False,faulted,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29344,65225,13534,2,CCS-2,1,False,faulted,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29345,65226,13535,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29346,65226,13535,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29474,65354,13536,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29475,65354,13536,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29476,65355,13537,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29477,65355,13537,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29478,65356,13538,1,CCS-2,1,False,unavailable,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29479,65356,13538,2,CCS-2,1,False,unavailable,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29480,65357,13539,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29481,65357,13539,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29482,65358,13540,1,CCS-2,1,False,unavailable,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29483,65358,13540,2,CCS-2,1,False,unavailable,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29484,65359,13541,1,CCS-2,1,False,unavailable,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29485,65359,13541,2,CCS-2,1,False,unavailable,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29486,65360,13542,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29487,65360,13542,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29488,65361,13543,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29489,65361,13543,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29490,65362,13544,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29491,65362,13544,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29492,65363,13545,1,CCS-2,1,False,charging,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29493,65363,13545,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29496,65365,13547,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29497,65365,13547,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29498,65366,13548,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29499,65366,13548,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29500,65367,13549,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29501,65367,13549,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29502,65368,13550,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29503,65368,13550,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29504,65369,13551,1,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29505,65369,13551,2,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29506,65370,13551,1,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29507,65370,13551,2,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29508,65371,13552,1,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29509,65371,13552,2,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29510,65372,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29511,65373,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29512,65374,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29513,65375,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29514,65376,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29515,65377,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29516,65378,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29517,65379,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29518,65380,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29519,65381,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29520,65382,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29521,65383,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29522,65384,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29523,65385,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29524,65386,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29525,65387,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29526,65388,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29527,65389,13553,1,Wall,5,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
29528,65390,13554,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
29529,65390,13554,2,CCS-2,1,False,charging,Charging,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30320,66121,13554,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
30244,66082,14246,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30245,66082,14246,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30246,66083,14247,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30247,66083,14247,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30248,66084,14248,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30249,66084,14248,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30250,66085,14249,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30251,66085,14249,2,CCS-2,1,True,preparing,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30252,66086,14250,1,CCS-2,1,False,charging,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30253,66086,14250,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30254,66087,14251,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30255,66087,14251,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30256,66088,14252,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30257,66088,14252,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30258,66089,14253,1,CCS-2,1,False,unavailable,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30259,66089,14253,2,CCS-2,1,False,unavailable,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30260,66090,14254,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30261,66090,14254,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30262,66091,14255,1,CCS-2,1,False,charging,Charging,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30263,66091,14255,2,CCS-2,1,False,charging,Charging,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30264,66092,14256,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30265,66092,14256,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30268,66094,14257,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30269,66094,14257,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30266,66093,14258,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30267,66093,14258,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30272,66096,14260,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30273,66096,14260,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30276,66098,14261,1,CCS-2,1,False,charging,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30277,66098,14261,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30278,66099,14262,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30279,66099,14262,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30280,66100,14263,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30281,66100,14263,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30284,66102,14264,1,CCS-2,1,False,charging,Charging,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30285,66102,14264,2,CCS-2,1,False,finishing,Finished,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30286,66103,14265,1,CCS-2,1,False,faulted,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30287,66103,14265,2,CCS-2,1,False,faulted,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30288,66104,14266,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30289,66104,14266,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30290,66105,14267,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30291,66105,14267,2,CCS-2,1,False,finishing,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30292,66106,14268,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30293,66106,14268,2,CCS-2,1,False,charging,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30294,66107,14269,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30295,66107,14269,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30296,66108,14270,1,Type-2,3,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
30297,66109,14271,1,Type-2,3,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
30298,66110,14272,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30299,66110,14272,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30300,66111,14273,1,CCS-2,1,False,unavailable,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30301,66111,14273,2,CCS-2,1,False,unavailable,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30302,66112,14274,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30303,66112,14274,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30305,66114,14276,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
30315,66118,14277,1,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30316,66118,14277,2,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30317,66119,14277,1,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30318,66119,14277,2,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
35452,69703,14277,1,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
35454,69703,14277,2,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
35456,69705,14277,1,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
35458,69705,14277,2,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
35459,69706,14277,1,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
35460,69706,14277,2,CCS-2,1,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30319,66120,14278,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30321,66120,14278,2,CCS-2,1,False,charging,Charging,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30496,66242,14278,1,Type-2,3,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
30322,66122,14279,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30323,66122,14279,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30324,66123,14279,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
30329,66128,14281,1,CCS-2,1,True,preparing,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30328,66127,14281,1,Type-2,3,False,faulted,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-2.png
30330,66129,14282,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30331,66129,14282,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30332,66130,14283,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30333,66130,14283,2,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30334,66131,14284,1,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30335,66131,14284,2,CCS-2,1,False,available,Disconnected,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30337,66133,14285,1,CCS-2,1,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/ccs-2.png
30338,66134,14285,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
30339,66135,14285,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
31103,66789,14285,1,Wall,5,True,available,Faulted,https://d3orevttu06iqr.cloudfront.net/connector_images/type-1.png
